f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,label
0.90032524,0.90623367,0.9151384,0.9208858,0.917489,0.94610745,0.95203996,0.95127714,0.96082586,0.9505139,-0.01031196,-0.00038161475,-0.0005086774,0.0,0
0.90623367,0.9151384,0.9208858,0.917489,0.94610745,0.95203996,0.95127714,0.96082586,0.9505139,0.96190006,0.011386149,0.0005370942,0.003540973,0.0,0
0.9151384,0.9208858,0.917489,0.94610745,0.95203996,0.95127714,0.96082586,0.9505139,0.96190006,0.9572418,-0.0046582934,0.0033639274,-0.0011947018,0.0,0
0.9208858,0.917489,0.94610745,0.95203996,0.95127714,0.96082586,0.9505139,0.96190006,0.9572418,0.94809735,-0.009144406,-0.00690135,-0.000805517,0.0,0
0.917489,0.94610745,0.95203996,0.95127714,0.96082586,0.9505139,0.96190006,0.9572418,0.94809735,0.9532179,0.0051205577,-0.002011924,-0.0028940472,0.0,0
0.94610745,0.95203996,0.95127714,0.96082586,0.9505139,0.96190006,0.9572418,0.94809735,0.9532179,0.94777954,-0.0054383865,-0.00015891435,-0.0031540783,0.0,0
0.95203996,0.95127714,0.96082586,0.9505139,0.96190006,0.9572418,0.94809735,0.9532179,0.94777954,0.9562837,0.008504137,0.0015328757,0.0027287696,0.0,0
0.95127714,0.96082586,0.9505139,0.96190006,0.9572418,0.94809735,0.9532179,0.94777954,0.9562837,0.96169305,0.0054093814,0.0069567594,0.0028250443,0.0,0
0.96082586,0.9505139,0.96190006,0.9572418,0.94809735,0.9532179,0.94777954,0.9562837,0.96169305,0.9612748,-0.00041824105,0.00249557,0.004498426,0.0,0
0.9505139,0.96190006,0.9572418,0.94809735,0.9532179,0.94777954,0.9562837,0.96169305,0.9612748,0.94963443,-0.011640372,-0.0060293064,-0.0022164104,0.0,0
0.96190006,0.9572418,0.94809735,0.9532179,0.94777954,0.9562837,0.96169305,0.9612748,0.94963443,0.94398993,-0.005644504,-0.008642438,-0.0059010386,0.0,0
0.9572418,0.94809735,0.9532179,0.94777954,0.9562837,0.96169305,0.9612748,0.94963443,0.94398993,0.9483311,0.0043412196,-0.0006516421,-0.004314552,0.0,0
0.94809735,0.9532179,0.94777954,0.9562837,0.96169305,0.9612748,0.94963443,0.94398993,0.9483311,0.9521372,0.0038060322,0.004073626,0.0008342493,0.0,0
0.9532179,0.94777954,0.9562837,0.96169305,0.9612748,0.94963443,0.94398993,0.9483311,0.9521372,0.9510833,-0.0010538581,0.0013760871,0.0023644646,0.0,0
0.94777954,0.9562837,0.96169305,0.9612748,0.94963443,0.94398993,0.9483311,0.9521372,0.9510833,0.94391716,-0.0071661943,-0.004110026,-0.0014713401,0.0,0
0.9562837,0.96169305,0.9612748,0.94963443,0.94398993,0.9483311,0.9521372,0.9510833,0.94391716,0.94000095,-0.003916198,-0.005541196,-0.0040454166,0.0,0
0.96169305,0.9612748,0.94963443,0.94398993,0.9483311,0.9521372,0.9510833,0.94391716,0.94000095,0.95718896,0.017188009,0.0066359052,0.0020352053,0.0,0
0.9612748,0.94963443,0.94398993,0.9483311,0.9521372,0.9510833,0.94391716,0.94000095,0.95718896,0.9621083,0.0049193786,0.0110536935,0.0060637295,0.0,0
0.94963443,0.94398993,0.9483311,0.9521372,0.9510833,0.94391716,0.94000095,0.95718896,0.9621083,0.95299304,-0.009115278,-0.0020979494,0.004330703,0.0,0
0.94398993,0.9483311,0.9521372,0.9510833,0.94391716,0.94000095,0.95718896,0.9621083,0.95299304,0.95800906,0.0050160387,-0.0020496196,0.0002733799,0.0,0
0.9483311,0.9521372,0.9510833,0.94391716,0.94000095,0.95718896,0.9621083,0.95299304,0.95800906,0.96273655,0.004727478,0.0048717586,0.00020941308,0.0,0
0.9521372,0.9510833,0.94391716,0.94000095,0.95718896,0.9621083,0.95299304,0.95800906,0.96273655,0.95045173,-0.012284826,-0.0037786737,-0.00084710296,0.0,0
0.9510833,0.94391716,0.94000095,0.95718896,0.9621083,0.95299304,0.95800906,0.96273655,0.95045173,0.9612128,0.010761101,-0.0007618625,0.0010679178,0.0,0
0.94391716,0.94000095,0.95718896,0.9621083,0.95299304,0.95800906,0.96273655,0.95045173,0.9612128,0.95395124,-0.0072615934,0.0017497537,-0.0029284395,0.0,0
0.94000095,0.95718896,0.9621083,0.95299304,0.95800906,0.96273655,0.95045173,0.9612128,0.95395124,0.9495204,-0.0044308165,-0.0058462047,-0.00031043633,0.0,0
0.95718896,0.9621083,0.95299304,0.95800906,0.96273655,0.95045173,0.9612128,0.95395124,0.9495204,0.9556256,0.0061052013,0.00083719246,-0.0018624029,0.0,0
0.9621083,0.95299304,0.95800906,0.96273655,0.95045173,0.9612128,0.95395124,0.9495204,0.9556256,0.9555759,-4.9719856e-05,0.0030277406,0.000541555,0.0,0
0.95299304,0.95800906,0.96273655,0.95045173,0.9612128,0.95395124,0.9495204,0.9556256,0.9555759,0.9460283,-0.009547592,-0.0047986563,-0.001164037,0.0,0
0.95800906,0.96273655,0.95045173,0.9612128,0.95395124,0.9495204,0.9556256,0.9555759,0.9460283,0.93675977,-0.009268539,-0.009408065,-0.006288617,0.0,0
0.96273655,0.95045173,0.9612128,0.95395124,0.9495204,0.9556256,0.9555759,0.9460283,0.93675977,0.94143736,0.004677579,-0.00229548,-0.004712851,0.0,0
0.95045173,0.9612128,0.95395124,0.9495204,0.9556256,0.9555759,0.9460283,0.93675977,0.94143736,0.8228254,-0.118611984,-0.056967203,-0.04106765,0.0,0
0.9612128,0.95395124,0.9495204,0.9556256,0.9555759,0.9460283,0.93675977,0.94143736,0.8228254,0.20582741,-0.61699796,-0.36780497,-0.24364412,1.0,1
0.95395124,0.9495204,0.9556256,0.9555759,0.9460283,0.93675977,0.94143736,0.8228254,0.20582741,0.09309949,-0.112727925,-0.36486295,-0.28277928,1.0,1
0.9495204,0.9556256,0.9555759,0.9460283,0.93675977,0.94143736,0.8228254,0.20582741,0.09309949,0.09128175,-0.0018177403,-0.05727283,-0.24384788,1.0,2
0.9556256,0.9555759,0.9460283,0.93675977,0.94143736,0.8228254,0.20582741,0.09309949,0.09128175,0.23276003,0.14147827,0.06983027,0.008977537,1.0,3
0.9555759,0.9460283,0.93675977,0.94143736,0.8228254,0.20582741,0.09309949,0.09128175,0.23276003,0.5556261,0.32286605,0.23217216,0.15417553,1.0,3
0.9460283,0.93675977,0.94143736,0.8228254,0.20582741,0.09309949,0.09128175,0.23276003,0.5556261,0.7675238,0.21189773,0.2673819,0.22541402,0.0,0
0.93675977,0.94143736,0.8228254,0.20582741,0.09309949,0.09128175,0.23276003,0.5556261,0.7675238,0.837904,0.07038015,0.14113894,0.20171465,0.0,0
0.94143736,0.8228254,0.20582741,0.09309949,0.09128175,0.23276003,0.5556261,0.7675238,0.837904,0.85076994,0.012866,0.041623075,0.098381296,0.0,0
0.8228254,0.20582741,0.09309949,0.09128175,0.23276003,0.5556261,0.7675238,0.837904,0.85076994,0.86032903,0.009559087,0.011212544,0.030935079,0.0,0
0.20582741,0.09309949,0.09128175,0.23276003,0.5556261,0.7675238,0.837904,0.85076994,0.86032903,0.87537724,0.015048177,0.012303632,0.012491088,0.0,0
0.09309949,0.09128175,0.23276003,0.5556261,0.7675238,0.837904,0.85076994,0.86032903,0.87537724,0.91815454,0.0427773,0.028912738,0.022461522,0.0,0
0.09128175,0.23276003,0.5556261,0.7675238,0.837904,0.85076994,0.86032903,0.87537724,0.91815454,0.9335367,0.015382208,0.029079754,0.024402563,0.0,0
0.23276003,0.5556261,0.7675238,0.837904,0.85076994,0.86032903,0.87537724,0.91815454,0.9335367,0.92003554,-0.013501195,0.00094050635,0.0148861045,0.0,0
0.5556261,0.7675238,0.837904,0.85076994,0.86032903,0.87537724,0.91815454,0.9335367,0.92003554,0.9223527,0.002317129,-0.0055920333,0.0013993806,0.0,0
0.7675238,0.837904,0.85076994,0.86032903,0.87537724,0.91815454,0.9335367,0.92003554,0.9223527,0.92734104,0.004988381,0.003652755,-0.0020652285,0.0,0
0.837904,0.85076994,0.86032903,0.87537724,0.91815454,0.9335367,0.92003554,0.9223527,0.92734104,0.93619406,0.008852993,0.006920687,0.0053861677,0.0,0
0.85076994,0.86032903,0.87537724,0.91815454,0.9335367,0.92003554,0.9223527,0.92734104,0.93619406,0.9370585,0.0008644639,0.0048587285,0.004901946,0.0,0
0.86032903,0.87537724,0.91815454,0.9335367,0.92003554,0.9223527,0.92734104,0.93619406,0.9370585,0.93757606,0.0005175656,0.00069101475,0.0034116742,0.0,0
0.87537724,0.91815454,0.9335367,0.92003554,0.9223527,0.92734104,0.93619406,0.9370585,0.93757606,0.94298506,0.005408962,0.0029632638,0.0022636638,0.0,0
0.91815454,0.9335367,0.92003554,0.9223527,0.92734104,0.93619406,0.9370585,0.93757606,0.94298506,0.9479056,0.004920546,0.005164754,0.003615691,0.0,0
0.9335367,0.92003554,0.9223527,0.92734104,0.93619406,0.9370585,0.93757606,0.94298506,0.9479056,0.94521,-0.0026956282,0.001112459,0.0025446266,0.0,0
0.92003554,0.9223527,0.92734104,0.93619406,0.9370585,0.93757606,0.94298506,0.9479056,0.94521,0.9332065,-0.012003477,-0.007349552,-0.0032595196,0.0,0
0.9223527,0.92734104,0.93619406,0.9370585,0.93757606,0.94298506,0.9479056,0.94521,0.9332065,0.9340658,0.00085932505,-0.005572076,-0.00461326,0.0,0
0.92734104,0.93619406,0.9370585,0.93757606,0.94298506,0.9479056,0.94521,0.9332065,0.9340658,0.9374459,0.003380089,0.0021197072,-0.0025880209,0.0,0
0.93619406,0.9370585,0.93757606,0.94298506,0.9479056,0.94521,0.9332065,0.9340658,0.9374459,0.94041824,0.002972336,0.0031762125,0.0024039168,0.0,0
0.9370585,0.93757606,0.94298506,0.9479056,0.94521,0.9332065,0.9340658,0.9374459,0.94041824,0.9355297,-0.00488854,-0.0009581022,0.0004879616,0.0,0
0.93757606,0.94298506,0.9479056,0.94521,0.9332065,0.9340658,0.9374459,0.94041824,0.9355297,0.94296676,0.0074370787,0.0012742692,0.0018402914,0.0,0
0.94298506,0.9479056,0.94521,0.9332065,0.9340658,0.9374459,0.94041824,0.9355297,0.94296676,0.9392875,-0.0036792702,0.0018789043,-0.00037691058,0.0,0
0.9479056,0.94521,0.9332065,0.9340658,0.9374459,0.94041824,0.9355297,0.94296676,0.9392875,0.93127584,-0.0080116205,-0.0058454457,-0.0014179375,0.0,0
0.94521,0.9332065,0.9340658,0.9374459,0.94041824,0.9355297,0.94296676,0.9392875,0.93127584,0.94377273,0.0124968365,0.002242608,0.00026864858,0.0,0
0.9332065,0.9340658,0.9374459,0.94041824,0.9355297,0.94296676,0.9392875,0.93127584,0.94377273,0.9521554,0.008382727,0.010439782,0.0042893146,0.0,0
0.9340658,0.9374459,0.94041824,0.9355297,0.94296676,0.9392875,0.93127584,0.94377273,0.9521554,0.94626284,-0.0058925855,0.001245071,0.0049956595,0.0,0
0.9374459,0.94041824,0.9355297,0.94296676,0.9392875,0.93127584,0.94377273,0.9521554,0.94626284,0.9325224,-0.0137404455,-0.009816515,-0.003750101,0.0,0
0.94041824,0.9355297,0.94296676,0.9392875,0.93127584,0.94377273,0.9521554,0.94626284,0.9325224,0.9311153,-0.0014070974,-0.0075737713,-0.007013376,0.0,0
0.9355297,0.94296676,0.9392875,0.93127584,0.94377273,0.9521554,0.94626284,0.9325224,0.9311153,0.93530434,0.0041890354,0.0013909689,-0.0036528357,0.0,0
0.94296676,0.9392875,0.93127584,0.94377273,0.9521554,0.94626284,0.9325224,0.9311153,0.93530434,0.9314036,-0.0039007862,0.00014412448,-0.0003729495,0.0,0
0.9392875,0.93127584,0.94377273,0.9521554,0.94626284,0.9325224,0.9311153,0.93530434,0.9314036,0.9325943,0.0011907328,-0.0013550267,0.0004929939,0.0,0
0.93127584,0.94377273,0.9521554,0.94626284,0.9325224,0.9311153,0.93530434,0.9314036,0.9325943,0.9281646,-0.0044297143,-0.0016194908,-0.0023799227,0.0,0
0.94377273,0.9521554,0.94626284,0.9325224,0.9311153,0.93530434,0.9314036,0.9325943,0.9281646,0.9260154,-0.0021491775,-0.003289446,-0.001796053,0.0,0
0.9521554,0.94626284,0.9325224,0.9311153,0.93530434,0.9314036,0.9325943,0.9281646,0.9260154,0.9403377,0.014322301,0.006086562,0.0025811365,0.0,0
0.94626284,0.9325224,0.9311153,0.93530434,0.9314036,0.9325943,0.9281646,0.9260154,0.9403377,0.9311538,-0.009183945,0.002569178,0.0009963928,0.0,0
0.9325224,0.9311153,0.93530434,0.9314036,0.9325943,0.9281646,0.9260154,0.9403377,0.9311538,0.91717696,-0.013976801,-0.011580373,-0.0029461486,0.0,0
0.9311153,0.93530434,0.9314036,0.9325943,0.9281646,0.9260154,0.9403377,0.9311538,0.91717696,0.92054653,0.0033695595,-0.005303621,-0.0065970626,0.0,0
0.93530434,0.9314036,0.9325943,0.9281646,0.9260154,0.9403377,0.9311538,0.91717696,0.92054653,0.9247811,0.0042345817,0.0038020706,-0.0021242201,0.0,0
0.9314036,0.9325943,0.9281646,0.9260154,0.9403377,0.9311538,0.91717696,0.92054653,0.9247811,0.9311022,0.0063211317,0.0052778567,0.004641758,0.0,0
0.9325943,0.9281646,0.9260154,0.9403377,0.9311538,0.91717696,0.92054653,0.9247811,0.9311022,0.9309407,-0.00016151991,0.003079806,0.0034647312,0.0,0
0.9281646,0.9260154,0.9403377,0.9311538,0.91717696,0.92054653,0.9247811,0.9311022,0.9309407,0.93932545,0.008384767,0.0041116234,0.0048481263,0.0,0
0.9260154,0.9403377,0.9311538,0.91717696,0.92054653,0.9247811,0.9311022,0.9309407,0.93932545,0.92719686,-0.0121286325,-0.0018719325,-0.001301795,0.0,0
0.9403377,0.9311538,0.91717696,0.92054653,0.9247811,0.9311022,0.9309407,0.93932545,0.92719686,0.93329656,0.006099692,-0.00301447,0.0007852757,0.0,0
0.9311538,0.91717696,0.92054653,0.9247811,0.9311022,0.9309407,0.93932545,0.92719686,0.93329656,0.9269176,-0.006378948,-0.00013962819,-0.004135963,0.0,0
0.91717696,0.92054653,0.9247811,0.9311022,0.9309407,0.93932545,0.92719686,0.93329656,0.9269176,0.9282721,0.0013545583,-0.0025121951,0.00035843396,0.0,0
0.92054653,0.9247811,0.9311022,0.9309407,0.93932545,0.92719686,0.93329656,0.9269176,0.9282721,0.9356018,0.007329602,0.00434208,0.0007684039,0.0,0
0.9247811,0.9311022,0.9309407,0.93932545,0.92719686,0.93329656,0.9269176,0.9282721,0.9356018,0.9309499,-0.004651793,0.0013389045,0.0013441225,0.0,0
0.9311022,0.9309407,0.93932545,0.92719686,0.93329656,0.9269176,0.9282721,0.9356018,0.9309499,0.9333239,0.0023739745,-0.001138909,0.0016839278,0.0,0
0.9309407,0.93932545,0.92719686,0.93329656,0.9269176,0.9282721,0.9356018,0.9309499,0.9333239,0.9224831,-0.010840835,-0.0042334306,-0.0043728845,0.0,0
0.93932545,0.92719686,0.93329656,0.9269176,0.9282721,0.9356018,0.9309499,0.9333239,0.9224831,0.9332989,0.010815764,-1.2535847e-05,0.0007829676,0.0,0
0.92719686,0.93329656,0.9269176,0.9282721,0.9356018,0.9309499,0.9333239,0.9224831,0.9332989,0.9436842,0.01038534,0.010600552,0.0034534228,0.0,0
0.93329656,0.9269176,0.9282721,0.9356018,0.9309499,0.9333239,0.9224831,0.9332989,0.9436842,0.9419059,-0.0017782887,0.0043035257,0.006474272,0.0,0
0.9269176,0.9282721,0.9356018,0.9309499,0.9333239,0.9224831,0.9332989,0.9436842,0.9419059,0.93281823,-0.009087695,-0.005432992,-0.00016021439,0.0,0
0.9282721,0.9356018,0.9309499,0.9333239,0.9224831,0.9332989,0.9436842,0.9419059,0.93281823,0.935778,0.0029597944,-0.0030639502,-0.0026353963,0.0,0
0.9356018,0.9309499,0.9333239,0.9224831,0.9332989,0.9436842,0.9419059,0.93281823,0.935778,0.960202,0.024423946,0.01369187,0.0060986816,0.0,0
0.9309499,0.9333239,0.9224831,0.9332989,0.9436842,0.9419059,0.93281823,0.935778,0.960202,0.9510107,-0.009191257,0.007616344,0.0060641607,0.0,0
0.9333239,0.9224831,0.9332989,0.9436842,0.9419059,0.93281823,0.935778,0.960202,0.9510107,0.9415223,-0.009488383,-0.00933982,0.0019147682,0.0,0
0.9224831,0.9332989,0.9436842,0.9419059,0.93281823,0.935778,0.960202,0.9510107,0.9415223,0.95036846,0.00884618,-0.0003211021,-0.0032778203,0.0,0
0.9332989,0.9436842,0.9419059,0.93281823,0.935778,0.960202,0.9510107,0.9415223,0.95036846,0.9448121,-0.005556344,0.0016449175,-0.0020661827,0.0,0
0.9436842,0.9419059,0.93281823,0.935778,0.960202,0.9510107,0.9415223,0.95036846,0.9448121,0.94308245,-0.0017296863,-0.0036430152,0.00052004965,0.0,0
0.9419059,0.93281823,0.935778,0.960202,0.9510107,0.9415223,0.95036846,0.9448121,0.94308245,0.9469601,0.003877607,0.0010739603,-0.0011361411,0.0,0
0.93281823,0.935778,0.960202,0.9510107,0.9415223,0.95036846,0.9448121,0.94308245,0.9469601,0.95855033,0.011590291,0.007733949,0.004579404,0.0,0
0.935778,0.960202,0.9510107,0.9415223,0.95036846,0.9448121,0.94308245,0.9469601,0.95855033,0.94948417,-0.0090662185,0.0012620364,0.002133893,0.0,0
0.960202,0.9510107,0.9415223,0.95036846,0.9448121,0.94308245,0.9469601,0.95855033,0.94948417,0.95114994,0.0016658038,-0.0037002075,0.0013966255,0.0,0
0.9510107,0.9415223,0.95036846,0.9448121,0.94308245,0.9469601,0.95855033,0.94948417,0.95114994,0.94574535,-0.00540459,-0.0018693932,-0.0042683347,0.0,0
0.9415223,0.95036846,0.9448121,0.94308245,0.9469601,0.95855033,0.94948417,0.95114994,0.94574535,0.945266,-0.00047935834,-0.0029419742,-0.0014060482,0.0,0
0.95036846,0.9448121,0.94308245,0.9469601,0.95855033,0.94948417,0.95114994,0.94574535,0.945266,0.9482404,0.002974401,0.0012475213,-0.0009698491,0.0,0
0.9448121,0.94308245,0.9469601,0.95855033,0.94948417,0.95114994,0.94574535,0.945266,0.9482404,0.94398457,-0.004255833,-0.00064071617,-0.00058693025,0.0,0
0.94308245,0.9469601,0.95855033,0.94948417,0.95114994,0.94574535,0.945266,0.9482404,0.94398457,0.95088,0.006895425,0.0013197958,0.0018713309,0.0,0
0.9469601,0.95855033,0.94948417,0.95114994,0.94574535,0.945266,0.9482404,0.94398457,0.95088,0.9485883,-0.0022916521,0.0023018864,0.00011597984,0.0,0
0.95855033,0.94948417,0.95114994,0.94574535,0.945266,0.9482404,0.94398457,0.95088,0.9485883,0.9488449,0.00025656782,-0.0010175421,0.0016201135,0.0,0
0.94948417,0.95114994,0.94574535,0.945266,0.9482404,0.94398457,0.95088,0.9485883,0.9488449,0.9098665,-0.03897841,-0.01936092,-0.013671164,0.0,0
0.95114994,0.94574535,0.945266,0.9482404,0.94398457,0.95088,0.9485883,0.9488449,0.9098665,0.9276736,0.017807055,-0.010585678,-0.006971596,0.0,0
0.94574535,0.945266,0.9482404,0.94398457,0.95088,0.9485883,0.9488449,0.9098665,0.9276736,0.9169624,-0.010711138,0.003547958,-0.010627498,0.0,0
0.945266,0.9482404,0.94398457,0.95088,0.9485883,0.9488449,0.9098665,0.9276736,0.9169624,0.9107297,-0.0062326803,-0.008471909,0.00028774532,0.0,0
0.9482404,0.94398457,0.95088,0.9485883,0.9488449,0.9098665,0.9276736,0.9169624,0.9107297,0.9233489,0.012619161,0.0031932404,-0.0014415525,0.0,0
0.94398457,0.95088,0.9485883,0.9488449,0.9098665,0.9276736,0.9169624,0.9107297,0.9233489,0.9359504,0.012601523,0.012610342,0.0063293343,0.0,0
0.95088,0.9485883,0.9488449,0.9098665,0.9276736,0.9169624,0.9107297,0.9233489,0.9359504,0.9380519,0.002101469,0.007351496,0.009107384,0.0,0
0.9485883,0.9488449,0.9098665,0.9276736,0.9169624,0.9107297,0.9233489,0.9359504,0.9380519,0.93781173,-0.00024015424,0.00093065744,0.0048209457,0.0,0
0.9488449,0.9098665,0.9276736,0.9169624,0.9107297,0.9233489,0.9359504,0.9380519,0.93781173,0.9415676,0.0037558842,0.0017578651,0.0018723997,0.0,0
0.9098665,0.9276736,0.9169624,0.9107297,0.9233489,0.9359504,0.9380519,0.93781173,0.9415676,0.95150167,0.009934054,0.006844969,0.004483261,0.0,0
0.9276736,0.9169624,0.9107297,0.9233489,0.9359504,0.9380519,0.93781173,0.9415676,0.95150167,0.96368223,0.012180547,0.0110573005,0.008623495,0.0,0
0.9169624,0.9107297,0.9233489,0.9359504,0.9380519,0.93781173,0.9415676,0.95150167,0.96368223,0.9561532,-0.0075289723,0.0023257874,0.0048618764,0.0,0
0.9107297,0.9233489,0.9359504,0.9380519,0.93781173,0.9415676,0.95150167,0.96368223,0.9561532,0.9590251,0.0028718596,-0.0023285565,0.0025078114,0.0,0
0.9233489,0.9359504,0.9380519,0.93781173,0.9415676,0.95150167,0.96368223,0.9561532,0.9590251,0.9599832,0.00095810473,0.0019149822,-0.0012330028,0.0,0
0.9359504,0.9380519,0.93781173,0.9415676,0.95150167,0.96368223,0.9561532,0.9590251,0.9599832,0.9637069,0.0037237199,0.0023409124,0.0025178946,0.0,0
0.9380519,0.93781173,0.9415676,0.95150167,0.96368223,0.9561532,0.9590251,0.9599832,0.9637069,0.96411735,0.00041041843,0.002067069,0.0016974143,0.0,0
0.93781173,0.9415676,0.95150167,0.96368223,0.9561532,0.9590251,0.9599832,0.9637069,0.96411735,0.94763505,-0.016482305,-0.008035943,-0.0041160556,0.0,0
0.9415676,0.95150167,0.96368223,0.9561532,0.9590251,0.9599832,0.9637069,0.96411735,0.94763505,0.965693,0.018057937,0.00078781624,0.000662017,0.0,0
0.95150167,0.96368223,0.9561532,0.9590251,0.9599832,0.9637069,0.96411735,0.94763505,0.965693,0.25916806,-0.7065249,-0.34423348,-0.2349831,1.0,1
0.96368223,0.9561532,0.9590251,0.9599832,0.9637069,0.96411735,0.94763505,0.965693,0.25916806,0.11321883,-0.14594921,-0.42623708,-0.27813873,1.0,1
0.9561532,0.9590251,0.9599832,0.9637069,0.96411735,0.94763505,0.965693,0.25916806,0.11321883,0.22815563,0.1149368,-0.015506207,-0.24584578,1.0,2
0.9590251,0.9599832,0.9637069,0.96411735,0.94763505,0.965693,0.25916806,0.11321883,0.22815563,0.75327265,0.52511704,0.3200269,0.16470154,0.0,0
0.9599832,0.9637069,0.96411735,0.94763505,0.965693,0.25916806,0.11321883,0.22815563,0.75327265,0.8116536,0.058380965,0.291749,0.2328116,0.0,0
0.9637069,0.96411735,0.94763505,0.965693,0.25916806,0.11321883,0.22815563,0.75327265,0.8116536,0.8821698,0.07051618,0.06444857,0.21800472,0.0,0
0.96411735,0.94763505,0.965693,0.25916806,0.11321883,0.22815563,0.75327265,0.8116536,0.8821698,0.9099128,0.027743047,0.04912961,0.052213397,0.0,0
0.94763505,0.965693,0.25916806,0.11321883,0.22815563,0.75327265,0.8116536,0.8821698,0.9099128,0.9126407,0.0027278443,0.015235445,0.033662356,0.0,0
0.965693,0.25916806,0.11321883,0.22815563,0.75327265,0.8116536,0.8821698,0.9099128,0.9126407,0.9353703,0.022729628,0.012728736,0.017733507,0.0,0
0.25916806,0.11321883,0.22815563,0.75327265,0.8116536,0.8821698,0.9099128,0.9126407,0.9353703,0.9339136,-0.0014567402,0.010636444,0.008000244,0.0,0
0.11321883,0.22815563,0.75327265,0.8116536,0.8821698,0.9099128,0.9126407,0.9353703,0.9339136,0.94302684,0.009113287,0.0038282732,0.010128724,0.0,0
0.22815563,0.75327265,0.8116536,0.8821698,0.9099128,0.9126407,0.9353703,0.9339136,0.94302684,0.94792336,0.0048964946,0.0070048906,0.004184347,0.0,0
0.75327265,0.8116536,0.8821698,0.9099128,0.9126407,0.9353703,0.9339136,0.94302684,0.94792336,0.95343846,0.005515102,0.0052057984,0.0065082945,0.0,0
0.8116536,0.8821698,0.9099128,0.9126407,0.9353703,0.9339136,0.94302684,0.94792336,0.95343846,0.95898217,0.005543715,0.0055294083,0.0053184372,0.0,0
0.8821698,0.9099128,0.9126407,0.9353703,0.9339136,0.94302684,0.94792336,0.95343846,0.95898217,0.9520619,-0.0069202697,-0.0006882774,0.0013795156,0.0,0
0.9099128,0.9126407,0.9353703,0.9339136,0.94302684,0.94792336,0.95343846,0.95898217,0.9520619,0.9512043,-0.0008575867,-0.003888928,-0.0007447138,0.0,0
0.9126407,0.9353703,0.9339136,0.94302684,0.94792336,0.95343846,0.95898217,0.9520619,0.9512043,0.9600432,0.008838863,0.003990638,0.0003536689,0.0,0
0.9353703,0.9339136,0.94302684,0.94792336,0.95343846,0.95898217,0.9520619,0.9512043,0.9600432,0.96238893,0.002345782,0.0055923224,0.0034423529,0.0,0
0.9339136,0.94302684,0.94792336,0.95343846,0.95898217,0.9520619,0.9512043,0.9600432,0.96238893,0.95708436,-0.005304586,-0.0014794021,0.0019600196,0.0,0
0.94302684,0.94792336,0.95343846,0.95898217,0.9520619,0.9512043,0.9600432,0.96238893,0.95708436,0.9618832,0.0047988337,-0.00025287623,0.0006133432,0.0,0
0.94792336,0.95343846,0.95898217,0.9520619,0.9512043,0.9600432,0.96238893,0.95708436,0.9618832,0.96024597,-0.0016372335,0.0015808002,-0.00071432866,0.0,0
0.95343846,0.95898217,0.9520619,0.9512043,0.9600432,0.96238893,0.95708436,0.9618832,0.96024597,0.9719493,0.011703336,0.005033051,0.004954979,0.0,0
0.95898217,0.9520619,0.9512043,0.9600432,0.96238893,0.95708436,0.9618832,0.96024597,0.9719493,0.9615939,-0.010355346,0.0006739948,-9.641463e-05,0.0,0
0.9520619,0.9512043,0.9600432,0.96238893,0.95708436,0.9618832,0.96024597,0.9719493,0.9615939,0.97157824,0.009984275,-0.00018553533,0.0037774218,0.0,0
0.9512043,0.9600432,0.96238893,0.95708436,0.9618832,0.96024597,0.9719493,0.9615939,0.97157824,0.96939,-0.0021882455,0.003898015,-0.0008531054,0.0,0
0.9600432,0.96238893,0.95708436,0.9618832,0.96024597,0.9719493,0.9615939,0.97157824,0.96939,0.9683037,-0.0010862994,-0.0016372724,0.0022365768,0.0,0
0.96238893,0.95708436,0.9618832,0.96024597,0.9719493,0.9615939,0.97157824,0.96939,0.9683037,0.97249603,0.0041923756,0.0015530381,0.00030594363,0.0,0
0.95708436,0.9618832,0.96024597,0.9719493,0.9615939,0.97157824,0.96939,0.9683037,0.97249603,0.9680583,-0.004437747,-0.00012268563,-0.00044389025,0.0,0
0.9618832,0.96024597,0.9719493,0.9615939,0.97157824,0.96939,0.9683037,0.97249603,0.9680583,0.96158487,-0.006473472,-0.0054556094,-0.0022396145,0.0,0
0.96024597,0.9719493,0.9615939,0.97157824,0.96939,0.9683037,0.97249603,0.9680583,0.96158487,0.957717,-0.0038678346,-0.005170653,-0.0049263514,0.0,0
0.9719493,0.9615939,0.97157824,0.96939,0.9683037,0.97249603,0.9680583,0.96158487,0.957717,0.9696569,0.0119398665,0.004036016,0.00053285324,0.0,0
0.9615939,0.97157824,0.96939,0.9683037,0.97249603,0.9680583,0.96158487,0.957717,0.9696569,0.9735566,0.0038997182,0.007919792,0.003990583,0.0,0
0.97157824,0.96939,0.9683037,0.97249603,0.9680583,0.96158487,0.957717,0.9696569,0.9735566,0.9659811,-0.0075754668,-0.0018378744,0.0027547057,0.0,0
0.96939,0.9683037,0.97249603,0.9680583,0.96158487,0.957717,0.9696569,0.9735566,0.9659811,0.97242177,0.0064406577,-0.0005674048,0.0009216362,0.0,0
0.9683037,0.97249603,0.9680583,0.96158487,0.957717,0.9696569,0.9735566,0.9659811,0.97242177,0.97159934,-0.000822456,0.0028091008,-0.00065242185,0.0,0
